,Unnamed: 0,activity_name,description,url,image,available_days,available_times,latitude,longitude,address,price,currency,category,week,destination,hours_min,hours_max
625,2,Crucero nocturno por Nueva York,El crucero nocturno por Nueva York es ideal para los más románticos. Las miles de luces iluminan a los emblemáticos edificios formando un recuerdo único.,www.civitatis.com/es/nueva-york/crucero-2-horas-atardecer/,www.civitatis.com/f/estados-unidos/nueva-york/crucero-2-horas-atardecer-list.jpg,"['23', '19', '22', '21', '24', '20']","[['19:00'], ['19:00'], ['19:00'], ['19:00'], ['19:00'], ['19:00']]",40.762668,-74.001401,"Hudson River Park Esplanade, Clinton, Hell's Kitchen, Manhattan, New York County, City of New York, New York, 10199, United States",16.2,EUR,Español,3,nueva-york,2.0,2.0
626,3,Entradas para la NBA: Brooklyn Nets o New York Liberty,¿Os gusta el baloncesto? Con estas entradas para la NBA: Brooklyn Nets veréis un partido en directo de uno de los principales equipos de la Conferencia Este.,www.civitatis.com/es/nueva-york/entradas-brooklyn-nets-nba/,www.civitatis.com/f/estados-unidos/nueva-york/entradas-brooklyn-nets-nba-list.jpg,['19'],[['19:30']],40.682739,-73.975413,"Barclays Center, 620, Atlantic Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11217, United States",21.25,EUR,Espectáculos,3,nueva-york,3.0,3.0
627,4,Misa Góspel y recorrido por Harlem,"Durante este tour conoceréis los principales puntos de interés de Harlem y asistiréis a una ceremonia góspel, una experiencia única y sorprendente.",www.civitatis.com/es/nueva-york/misa-gospel-harlem/,www.civitatis.com/f/estados-unidos/nueva-york/misa-gospel-harlem-list.jpg,['24'],[['8:30']],40.76019570617939,-73.98810919681918,"Hotel Riu Plaza New York Times Square, 305, West 46th Street, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",27.0,EUR,Español,3,nueva-york,4.0,4.0
628,5,Entrada al One World Observatory,El One World Observatory es uno de los miradores más modernos de Nueva York y una de las atracciones estrella de la ciudad. ¡Reservad ya mismo!,www.civitatis.com/es/nueva-york/entrada-one-world/,www.civitatis.com/f/estados-unidos/nueva-york/entrada-one-world-list.jpg,"['20', '24', '23', '21', '19', '22']","[[], [], [], [], [], []]",40.712955,-74.013814,"West Street, Whitehall, Financial District, Manhattan, New York County, City of New York, New York, 10281, United States",17.42,EUR,,3,nueva-york,,
629,6,Paseo nocturno en helicóptero por Nueva York,Disfrutad de un paseo nocturno en helicóptero por Nueva York saliendo desde Nueva Jersey. Disfrutaréis de unas vistas únicas de la iluminación de Manhattan.,www.civitatis.com/es/nueva-york/paseo-nocturno-helicoptero-manhattan/,www.civitatis.com/f/estados-unidos/nueva-york/paseo-nocturno-helicoptero-manhattan-list.jpg,"['22', '23', '24']","[['19:00', '19:30', '20:00', '20:30', '18:30'], ['19:00', '19:30', '20:00', '20:30', '18:30'], ['19:00', '19:30', '20:00', '20:30']]",40.87507283440465,-74.27726220817314,"Wright Way, Fairfield, Essex County, New Jersey, 07004, United States",57.54,EUR,Inglés,3,nueva-york,720.0,0.5833333333333334
630,7,Excursión a Washington DC y Filadelfia,"En esta excursión visitaremos Washington DC y Filadelfia en un día. Además, descubriremos los lugares más emblemáticos de la historia de los Estados Unidos.",www.civitatis.com/es/nueva-york/excursion-washington-filadelfia/,www.civitatis.com/f/estados-unidos/nueva-york/excursion-washington-filadelfia-list.jpg,"['22', '21', '23', '19']","[['5:00'], ['5:00'], ['5:00'], ['5:00']]",40.759617,-73.984572,"712, 7th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",47.25,EUR,Español,3,nueva-york,360.0,16.0
631,8,Entrada al MoMA,Visitad la colección de arte moderno más importante del mundo en el MoMA de Nueva York. ¡Dejaos seducir por La noche estrellada o Las señoritas de Aviñón!,www.civitatis.com/es/nueva-york/entrada-moma/,www.civitatis.com/f/estados-unidos/nueva-york/entrada-moma-list.jpg,"['22', '20', '23', '19', '24', '21']","[['10:30'], ['10:30'], ['10:30'], ['10:30'], ['10:30'], ['10:30']]",40.7613964,-73.9768106,"9, West 53rd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",6.0,EUR,Entradas,3,nueva-york,,
632,9,Tour por el Puente de Brooklyn y el barrio DUMBO,Conoce los secretos del mítico Puente de Brooklyn con este tour en español que también incluye un paseo guiado por el popular barrio neoyorquino de DUMBO.,www.civitatis.com/es/nueva-york/tour-puente-brooklyn-dumbo/,www.civitatis.com/f/estados-unidos/nueva-york/tour-puente-brooklyn-dumbo-list.jpg,"['24', '21', '19']","[['15:00'], ['15:00'], ['15:00']]",40.7110013,-74.010876,"Cortlandt Street, Church Street, Whitehall, Financial District, Manhattan, New York County, City of New York, New York, 10006, United States",6.0,EUR,Español,3,nueva-york,2.5,2.5
633,10,Entradas para Aladdín,"La magia de Las Mil y Una Noches se hace realidad en Broadway con Aladdín, el musical basado en la oscarizada película de Disney de 1992. ¿Os lo vais a perder?",www.civitatis.com/es/nueva-york/entradas-aladin-broadway/,www.civitatis.com/f/estados-unidos/nueva-york/entradas-aladin-broadway-list.jpg,"['23', '21', '22', '24', '19']","[['14:00', '20:00'], ['19:00'], ['20:00'], ['18:30'], ['19:00']]",40.756095,-73.98787,"New Amsterdam Theatre, 214, West 42nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",21.0,EUR,Espectáculos,3,nueva-york,2.5,2.5
634,11,Tour en bicicleta por Central Park,En este tour en bicicleta por Central Park dejaremos atrás el ajetreo de Nueva York para recorrer uno de los parques urbanos más grandes del mundo.,www.civitatis.com/es/nueva-york/tour-central-park-bicicleta/,www.civitatis.com/f/estados-unidos/nueva-york/tour-central-park-bicicleta-list.jpg,"['22', '23', '24', '21', '19', '20']","[['10:00'], ['10:00'], ['10:00'], ['10:00'], ['10:00'], ['10:00']]",40.76322,-73.977152,"60, West 56th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",16.5,EUR,Español,3,nueva-york,2.0,2.0
635,12,Entradas para El Rey León,¡Disfrutaréis del musical más famoso y espectacular de la historia! Con una fabulosa escenografía y la música de Elton John. ¡No os lo podéis perder!,www.civitatis.com/es/nueva-york/entradas-musical-rey-leon-broadway/,www.civitatis.com/f/estados-unidos/nueva-york/entradas-musical-rey-leon-broadway-list.jpg,"['24', '23', '19', '21', '22', '20']","[['13:00', '18:30'], ['14:00', '20:00'], ['19:00'], ['19:00'], ['20:00'], ['19:00']]",40.757797,-73.986408,"One Astor Place, 1515, Broadway, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",42.93,EUR,Espectáculos,3,nueva-york,2.5,2.5
636,13,Entradas para Moulin Rouge,Con vuestra entrada para Moulin Rouge disfrutaréis de esta historia de amor épico. El musical que os hará viajar hasta el París de principios del siglo XX.,www.civitatis.com/es/nueva-york/entradas-moulin-rouge/,www.civitatis.com/f/estados-unidos/nueva-york/entradas-moulin-rouge-list.jpg,"['20', '22', '21', '19', '23', '24']","[['14:00', '20:00'], ['19:00'], ['19:00'], ['19:00'], ['14:00'], ['15:00']]",40.759279,-73.9891203,"Al Hirschfeld Theatre, 302, West 45th Street, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",41.63,EUR,Espectáculos,3,nueva-york,2.6666666666666665,2.6666666666666665
637,14,"Entradas para MJ, el musical de Michael Jackson","MJ, el musical de Broadway que rinde tributo a Michael Jackson, os permitirá recordar los principales éxitos del Rey del Pop. ¡Un espectáculo único!",www.civitatis.com/es/nueva-york/entradas-mj-broadway/,www.civitatis.com/f/estados-unidos/nueva-york/entradas-mj-broadway-list.jpg,"['20', '19', '22', '21', '24', '23']","[['14:00'], ['19:00'], ['19:00'], ['19:00'], ['19:00'], ['14:00']]",40.763145,-73.984315,"Neil Simon Theater, 250, West 52nd Street, Clinton, Theater District, Manhattan, New York County, City of New York, New York, 10019, United States",27.88,EUR,Espectáculos,3,nueva-york,2.0,2.0
638,15,The New York Pass®,"The New York Pass® permite el acceso a más de 100 atracciones de Nueva York, como el Empire State, el Museo del 11-S o el ferry a la Estatua de la Libertad.",www.civitatis.com/es/nueva-york/new-york-pass/,www.civitatis.com/f/estados-unidos/nueva-york/new-york-pass-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",0.0,0.0,,33.88,EUR,Entradas,3,nueva-york,24.0,240.0
639,16,Visita guiada por el MET,"Si estáis en Nueva York, no podéis dejar de hacer esta visita guiada por el MET, el Metropolitan Museum of Art, uno de los museos más importantes del mundo.",www.civitatis.com/es/nueva-york/visita-guiada-met/,www.civitatis.com/f/estados-unidos/nueva-york/visita-guiada-met-list.jpg,"['22', '23', '21']","[['10:30'], ['10:30'], ['10:30']]",40.77933498543342,-73.9626914442851,"The Metropolitan Museum of Art, 1000, 5th Avenue, Upper East Side, Manhattan, New York County, City of New York, New York, 10035, United States",15.54,EUR,Español,3,nueva-york,2.0,2.0
640,17,Autobús turístico de Nueva York,Disfrutad de los monumentos de Nueva York en el autobús turístico. Podréis bajar en cualquiera de sus paradas para explorar la ciudad a vuestro aire.,www.civitatis.com/es/nueva-york/autobus-turistico-nueva-york/,www.civitatis.com/f/estados-unidos/nueva-york/autobus-turistico-nueva-york-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",0.0,0.0,,14.88,EUR,Español,3,nueva-york,24.0,48.0
641,18,Entrada al Madame Tussauds de Nueva York,"Con la entrada al Madame Tussauds de Nueva York podréis posar junto a las figuras de cera de cantantes, actores, políticos y muchas otras celebridades.",www.civitatis.com/es/nueva-york/entrada-madame-tussauds/,www.civitatis.com/f/estados-unidos/nueva-york/entrada-madame-tussauds-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",40.7564504,-73.9887887,"Applebee's, 234, West 42nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",13.74,EUR,,3,nueva-york,,
642,19,Paseo en barco por la Estatua de la Libertad,En este paseo en barco de una hora podréis relajaros y disfrutar de las impresionantes vistas de Nueva York y la Estatua de la Libertad. ¡Imprescindible!,www.civitatis.com/es/nueva-york/paseo-barco-estatua-libertad/,www.civitatis.com/f/estados-unidos/nueva-york/paseo-barco-estatua-libertad-list.jpg,"['22', '20', '23', '19', '24', '21']","[['10:30'], ['10:30'], ['10:30'], ['10:30'], ['10:30'], ['10:30']]",40.76283827,-74.00170967,"Pier 83, Hudson River Park Esplanade, Clinton, Hell's Kitchen, Manhattan, New York County, City of New York, New York, 10199, United States",9.6,EUR,Español,3,nueva-york,1.0,1.0
643,20,Entrada al Museo Intrepid,"Si sois unos apasionados de la historia aeroespacial y estáis en Nueva York, no os podéis quedar sin reservar esta entrada al Museo Intrepid.",www.civitatis.com/es/nueva-york/entrada-museo-intrepid-sea-air-space/,www.civitatis.com/f/estados-unidos/nueva-york/entrada-museo-intrepid-sea-air-space-list.jpg,"['22', '21', '19', '20', '23', '24']","[['10:00', '10:30', '11:00', '11:30', '12:00', '12:30', '13:00', '13:30', '14:00', '14:30', '15:00', '15:30'], ['10:00', '10:30', '11:00', '11:30', '12:00', '12:30', '13:00', '13:30', '14:00', '14:30', '15:00', '15:30'], ['10:00', '10:30', '11:00', '11:30', '12:00', '12:30', '13:00', '13:30', '14:00', '14:30', '15:00', '15:30'], ['10:00', '10:30', '11:00', '11:30', '12:00', '12:30', '13:00', '13:30', '14:00', '14:30', '15:00', '15:30'], ['10:00', '10:30', '11:00', '11:30', '12:00', '12:30', '13:00', '13:30', '14:00', '14:30', '15:00', '15:30'], ['10:00', '10:30', '11:00', '11:30', '12:00', '12:30', '13:00', '13:30', '14:00', '14:30', '15:00', '15:30']]",40.7647275,-74.0007743,"USS Intrepid, 1, Pier 86 Drive, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10019, United States",7.2,EUR,,3,nueva-york,,
644,21,Excursión a las Cataratas del Niágara en avión,En esta excursión a las Cataratas del Niágara en avión viajaremos hasta uno de los destinos más famosos de América del Norte de la forma más rápida y cómoda.,www.civitatis.com/es/nueva-york/excursion-cataratas-niagara/,www.civitatis.com/f/estados-unidos/nueva-york/excursion-cataratas-niagara-list.jpg,"['24', '20', '19', '22', '21', '23']","[['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00'], ['5:00']]",0.0,0.0,,140.0,EUR,Inglés,3,nueva-york,15.0,15.0
645,22,Free tour por Midtown Manhattan,"En este free tour por Midtown Manhattan pasearemos por una de las zonas más populares de Nueva York. Veremos Times Square, Rockefeller Center y Bryant Park.",www.civitatis.com/es/nueva-york/free-tour-midtown-manhattan/,www.civitatis.com/f/estados-unidos/nueva-york/free-tour-midtown-manhattan-list.jpg,"['21', '19', '20', '22']","[['15:00'], ['15:00'], ['15:00'], ['15:00']]",40.75406048188762,-73.98420786745616,"Winter Village, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",2.0,EUR,Español,3,nueva-york,2.0,2.0
646,23,Visita guiada por el Bronx,En esta visita guiada por el Bronx descubriremos uno de los barrios más famosos de Nueva York paseando por sus calles y desvelando su polémica historia.,www.civitatis.com/es/nueva-york/visita-guiada-bronx/,www.civitatis.com/f/estados-unidos/nueva-york/visita-guiada-bronx-list.jpg,['22'],[['10:00']],40.7527212,-73.9773398,"Grand Central Terminal, 89, East 42nd Street, Midtown East, Manhattan, New York County, City of New York, New York, 10017, United States",8.0,EUR,Español,3,nueva-york,4.0,4.0
647,24,Tour de Nueva York al completo con entradas,¿Queréis disfrutar de lo mejor de Manhattan? Este tour de Nueva York al completo con entradas es la mejor opción. ¡Incluye la subida al Empire State Building!,www.civitatis.com/es/nueva-york/tour-nueva-york-completo/,www.civitatis.com/f/estados-unidos/nueva-york/tour-nueva-york-completo-list.jpg,"['20', '22']","[['8:45'], ['8:45']]",40.76007390136625,-73.98789716386008,"Riu Plaza Hotel, 305, West 46th Street, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",40.0,EUR,Español,3,nueva-york,8.0,8.0
648,25,Tour de 2 o 3 días a las Cataratas del Niágara,Este tour de 2 o 3 días a las Cataratas del Niágara es la forma más económica y relajada de visitar una de las maravillas naturales del mundo. ¡Dejaos asombrar!,www.civitatis.com/es/nueva-york/tour-2-dias-cataratas-niagara/,www.civitatis.com/f/estados-unidos/nueva-york/tour-2-dias-cataratas-niagara-list.jpg,"['21', '23']","[['6:30'], ['6:30']]",40.75667,-73.99111,"Port Authority Bus Terminal, 625, 8th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10018, United States",102.3,EUR,Español,3,nueva-york,42508800.0,72.0
649,26,Free tour por Chinatown y Little Italy,Acompañadnos a descubrir la historia de algunas de las poblaciones de inmigrantes más importantes de Nueva York en este free tour por Chinatown y Little Italy.,www.civitatis.com/es/nueva-york/free-tour-bajo-manhattan/,www.civitatis.com/f/estados-unidos/nueva-york/free-tour-bajo-manhattan-list.jpg,"['20', '22', '19']","[['9:00'], ['9:00'], ['9:00']]",40.71445399232277,-74.00040435273793,"Baxter Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10278, United States",2.0,EUR,Español,3,nueva-york,1.5,1.5
650,27,Ferry a la Estatua de la Libertad y Ellis Island con audioguía,Un viaje a Nueva York no estaría completo sin visitar la Estatua de la Libertad y Ellis Island. En esta actividad iréis allí en ferry con audioguía incluida.,www.civitatis.com/es/nueva-york/ferry-estatua-libertad-ellis-island-audioguia/,www.civitatis.com/f/estados-unidos/nueva-york/ferry-estatua-libertad-ellis-island-audioguia-list.jpg,"['22', '24', '20', '19', '23', '21']","[['9:30'], ['9:30'], ['9:30'], ['9:30'], ['9:30'], ['9:30']]",40.70216626727859,-74.01499333862432,"Tiffany Woodland Gardens, Battery Park Underpass, Whitehall, Financial District, Manhattan, New York County, City of New York, New York, 10004, United States",12.25,EUR,Paseos en barco,3,nueva-york,,
